video_id,event_id,label_parts
2388,21,"['forehand', 'step-around-drive']"
2388,22,"['forehand', 'drive']"
2388,23,"['forehand', 'drive']"
2388,24,"['backhand', 'drive']"
2388,25,"['backhand', 'drive']"
2388,26,"['forehand', 'serve']"
2388,27,"['backhand', 'drive']"
2388,28,"['backhand', 'drive']"
2388,29,"['forehand', 'serve']"
2388,30,"['backhand', 'drive']"
2388,31,"['forehand', 'step-around-drive']"
2389,0,"['backhand', 'smash']"
2389,1,"['forehand', 'serve']"
2389,2,"['forehand', 'drive']"
2389,3,"['forehand', 'flip']"
2389,4,"['backhand', 'drive']"
2389,5,"['forehand', 'drive']"
2389,6,"['forehand', 'drive']"
2389,7,"['backhand', 'smash']"
2389,8,"['forehand', 'serve']"
2389,9,"['backhand', 'drive']"
2389,10,"['forehand', 'serve']"
2389,11,"['forehand', 'drive']"
2389,12,"['forehand', 'drive']"
2389,13,"['forehand', 'drive']"
2389,14,"['forehand', 'step-around-drive']"
2389,15,"['forehand', 'short-push']"
2389,16,"['backhand', 'drive']"
2389,17,"['forehand', 'drive']"
2389,18,"['forehand', 'serve']"
2389,19,"['backhand', 'drive']"
2389,20,"['forehand', 'step-around-drive']"
2389,21,"['forehand', 'serve']"
2389,22,"['forehand', 'flip']"
2389,23,"['forehand', 'flip']"
2389,24,"['backhand', 'drive']"
2389,25,"['backhand', 'drive']"
2390,0,"['backhand', 'drive']"
2390,1,"['forehand', 'serve']"
2390,2,"['backhand', 'smash']"
2390,3,"['forehand', 'drive']"
2390,4,"['forehand', 'serve']"
2390,5,"['forehand', 'flip']"
2390,6,"['backhand', 'smash']"
2390,7,"['forehand', 'flip']"
2390,8,"['forehand', 'serve']"
2390,9,"['forehand', 'serve']"
2390,10,"['backhand', 'smash']"
2390,11,"['backhand', 'smash']"
2390,12,"['backhand', 'drive']"
2390,13,"['forehand', 'serve']"
2390,14,"['forehand', 'flip']"
2390,15,"['forehand', 'serve']"
2390,16,"['forehand', 'serve']"
2390,17,"['backhand', 'drive']"
2390,18,"['forehand', 'drive']"
2391,0,"['backhand', 'drive']"
2391,1,"['forehand', 'serve']"
2391,2,"['forehand', 'drive']"
2391,3,"['forehand', 'serve']"
2391,4,"['forehand', 'step-around-drive']"
2391,5,"['forehand', 'drive']"
2391,6,"['backhand', 'short-push']"
2391,7,"['backhand', 'drive']"
2391,8,"['forehand', 'step-around-drive']"
2391,9,"['backhand', 'drive']"
2391,10,"['forehand', 'serve']"
2391,11,"['backhand', 'drive']"
2391,12,"['backhand', 'drive']"
2391,13,"['forehand', 'serve']"
2391,14,"['backhand', 'control']"
2391,15,"['forehand', 'serve']"
2391,16,"['forehand', 'serve']"
2391,17,"['backhand', 'drive']"
2391,18,"['backhand', 'smash']"
2391,19,"['backhand', 'drive']"
2391,20,"['backhand', 'smash']"
2391,21,"['forehand', 'drive']"
2391,22,"['forehand', 'serve']"
2391,23,"['backhand', 'drive']"
2391,24,"['forehand', 'step-around-drive']"
2391,25,"['backhand', 'drive']"
2391,26,"['backhand', 'drive']"
2391,27,"['backhand', 'drive']"
2391,28,"['backhand', 'drive']"
2392,0,"['forehand', 'serve']"
2392,1,"['backhand', 'drive']"
2392,2,"['backhand', 'control']"
2392,3,"['forehand', 'serve']"
2392,4,"['forehand', 'drive']"
2392,5,"['forehand', 'serve']"
2392,6,"['forehand', 'step-around-drive']"
2392,7,"['forehand', 'drive']"
2392,8,"['forehand', 'serve']"
2392,9,"['backhand', 'drive']"
2392,10,"['forehand', 'step-around-drive']"
2392,11,"['forehand', 'short-push']"
2392,12,"['forehand', 'serve']"
2392,13,"['backhand', 'drive']"
2392,14,"['forehand', 'serve']"
2392,15,"['backhand', 'drive']"
2392,16,"['forehand', 'drive']"
2392,17,"['backhand', 'drive']"
2392,18,"['forehand', 'drive']"
2392,19,"['forehand', 'short-push']"
2392,20,"['backhand', 'drive']"
2392,21,"['forehand', 'serve']"
2392,22,"['forehand', 'drive']"
2393,0,"['backhand', 'short-push']"
2393,1,"['forehand', 'long-push']"
2393,2,"['forehand', 'drive']"
2393,3,"['forehand', 'serve']"
2393,4,"['backhand', 'drive']"
2393,5,"['forehand', 'serve']"
2393,6,"['forehand', 'step-around-drive']"
2394,0,"['forehand', 'serve']"
2394,1,"['forehand', 'drive']"
2394,2,"['forehand', 'serve']"
2394,3,"['forehand', 'drive']"
2394,4,"['forehand', 'drive']"
2394,5,"['forehand', 'control']"
2394,6,"['forehand', 'long-push']"
2394,7,"['backhand', 'control']"
2394,8,"['backhand', 'drive']"
2394,9,"['forehand', 'serve']"
2394,10,"['forehand', 'short-push']"
2394,11,"['backhand', 'drive']"
2394,12,"['forehand', 'serve']"
2394,13,"['backhand', 'smash']"
2394,14,"['forehand', 'step-around-drive']"
2394,15,"['forehand', 'step-around-drive']"
2394,16,"['forehand', 'short-push']"
2394,17,"['forehand', 'serve']"
2394,18,"['backhand', 'drive']"
2394,19,"['forehand', 'drive']"
2394,20,"['forehand', 'serve']"
2394,21,"['forehand', 'step-around-drive']"
2395,0,"['backhand', 'drive']"
2395,1,"['backhand', 'drive']"
2395,2,"['backhand', 'drive']"
2395,3,"['forehand', 'serve']"
2395,4,"['forehand', 'step-around-drive']"
2395,5,"['forehand', 'serve']"
2395,6,"['backhand', 'drive']"
2395,7,"['forehand', 'short-push']"
2395,8,"['backhand', 'drive']"
2395,9,"['forehand', 'drive']"
2395,10,"['forehand', 'short-push']"
2395,11,"['forehand', 'serve']"
2395,12,"['backhand', 'drive']"
2395,13,"['backhand', 'drive']"
2396,0,"['forehand', 'serve']"
2396,1,"['backhand', 'drive']"
2396,2,"['backhand', 'smash']"
2396,3,"['backhand', 'control']"
2396,4,"['backhand', 'short-push']"
2396,5,"['backhand', 'drive']"
2396,6,"['forehand', 'step-around-drive']"
2396,7,"['forehand', 'serve']"
2396,8,"['backhand', 'control']"
2396,9,"['forehand', 'serve']"
2396,10,"['forehand', 'step-around-drive']"
2396,11,"['backhand', 'smash']"
2396,12,"['backhand', 'drive']"
2396,13,"['forehand', 'serve']"
2396,14,"['forehand', 'step-around-drive']"
2396,15,"['forehand', 'drive']"
2396,16,"['backhand', 'smash']"
2396,17,"['forehand', 'drive']"
2396,18,"['forehand', 'serve']"
2396,19,"['backhand', 'control']"
2397,0,"['forehand', 'serve']"
2397,1,"['forehand', 'step-around-drive']"
2397,2,"['backhand', 'drive']"
2397,3,"['forehand', 'drive']"
2397,4,"['backhand', 'control']"
2397,5,"['forehand', 'step-around-drive']"
2397,6,"['forehand', 'serve']"
2397,7,"['backhand', 'control']"
2397,8,"['backhand', 'drive']"
2397,9,"['forehand', 'step-around-drive']"
2397,10,"['forehand', 'serve']"
2397,11,"['forehand', 'step-around-drive']"
2398,0,"['backhand', 'drive']"
2398,1,"['backhand', 'drive']"
2398,2,"['backhand', 'drive']"
2398,3,"['forehand', 'drive']"
2398,4,"['forehand', 'serve']"
2398,5,"['forehand', 'drive']"
2398,6,"['backhand', 'drive']"
2398,7,"['backhand', 'control']"
2398,8,"['backhand', 'short-push']"
2398,9,"['backhand', 'drive']"
2399,0,"['backhand', 'short-push']"
2399,1,"['forehand', 'step-around-drive']"
2399,2,"['backhand', 'short-push']"
2399,3,"['backhand', 'control']"
2399,4,"['backhand', 'drive']"
2399,5,"['forehand', 'serve']"
2399,6,"['backhand', 'control']"
2399,7,"['forehand', 'drive']"
2399,8,"['forehand', 'serve']"
2399,9,"['backhand', 'drive']"
2399,10,"['forehand', 'drive']"
2399,11,"['backhand', 'smash']"
2399,12,"['backhand', 'short-push']"
2399,13,"['backhand', 'drive']"
2399,14,"['forehand', 'serve']"
2399,15,"['forehand', 'long-push']"
2399,16,"['forehand', 'drive']"
2399,17,"['forehand', 'serve']"
2399,18,"['backhand', 'drive']"
2399,19,"['backhand', 'drive']"
2399,20,"['backhand', 'drive']"
2399,21,"['backhand', 'short-push']"
2399,22,"['forehand', 'control']"
2399,23,"['forehand', 'drive']"
2399,24,"['forehand', 'serve']"
2399,25,"['forehand', 'short-push']"
2399,26,"['forehand', 'step-around-drive']"
2399,27,"['forehand', 'serve']"
2399,28,"['backhand', 'drive']"
2399,29,"['backhand', 'smash']"
2399,30,"['backhand', 'drive']"
2399,31,"['backhand', 'drive']"
2400,0,"['backhand', 'drive']"
2400,1,"['forehand', 'serve']"
2400,2,"['backhand', 'drive']"
2400,3,"['forehand', 'serve']"
2400,4,"['backhand', 'drive']"
2400,5,"['forehand', 'step-around-drive']"
2400,6,"['forehand', 'step-around-drive']"
2400,7,"['backhand', 'drive']"
2400,8,"['backhand', 'drive']"
2400,9,"['forehand', 'serve']"
2400,10,"['forehand', 'drive']"
2400,11,"['forehand', 'serve']"
2400,12,"['backhand', 'drive']"
2400,13,"['backhand', 'drive']"
2400,14,"['forehand', 'serve']"
2400,15,"['backhand', 'drive']"
2400,16,"['backhand', 'drive']"
2400,17,"['backhand', 'drive']"
2400,18,"['forehand', 'step-around-drive']"
2400,19,"['backhand', 'drive']"
2400,20,"['forehand', 'serve']"
2400,21,"['forehand', 'serve']"
2400,22,"['forehand', 'drive']"
2401,0,"['backhand', 'drive']"
2401,1,"['forehand', 'drive']"
2401,2,"['backhand', 'drive']"
2401,3,"['forehand', 'step-around-drive']"
2401,4,"['forehand', 'serve']"
2401,5,"['forehand', 'short-push']"
2401,6,"['forehand', 'serve']"
2401,7,"['backhand', 'drive']"
2401,8,"['forehand', 'step-around-drive']"
2401,9,"['backhand', 'drive']"
2401,10,"['backhand', 'drive']"
2401,11,"['backhand', 'drive']"
2401,12,"['forehand', 'drive']"
2401,13,"['forehand', 'serve']"
2401,14,"['backhand', 'drive']"
2401,15,"['forehand', 'step-around-drive']"
2401,16,"['forehand', 'serve']"
2401,17,"['backhand', 'drive']"
2401,18,"['forehand', 'step-around-drive']"
2401,19,"['backhand', 'control']"
2401,20,"['backhand', 'control']"
2401,21,"['backhand', 'smash']"
2401,22,"['backhand', 'drive']"
2401,23,"['backhand', 'drive']"
2401,24,"['forehand', 'step-around-drive']"
2401,25,"['backhand', 'drive']"
2402,0,"['forehand', 'serve']"
2402,1,"['forehand', 'step-around-drive']"
2402,2,"['forehand', 'serve']"
2402,3,"['forehand', 'flip']"
2402,4,"['backhand', 'drive']"
2402,5,"['forehand', 'step-around-drive']"
2402,6,"['backhand', 'control']"
2402,7,"['backhand', 'drive']"
2402,8,"['forehand', 'serve']"
2402,9,"['backhand', 'drive']"
2402,10,"['forehand', 'serve']"
2402,11,"['backhand', 'drive']"
2402,12,"['backhand', 'smash']"
2402,13,"['forehand', 'control']"
2402,14,"['backhand', 'short-push']"
2402,15,"['forehand', 'flip']"
2402,16,"['forehand', 'serve']"
2402,17,"['backhand', 'drive']"
2402,18,"['forehand', 'step-around-drive']"
2402,19,"['forehand', 'serve']"
2402,20,"['backhand', 'drive']"
2402,21,"['forehand', 'step-around-drive']"
2402,22,"['backhand', 'drive']"
2402,23,"['forehand', 'short-push']"
2402,24,"['backhand', 'drive']"
2402,25,"['forehand', 'short-push']"
2402,26,"['forehand', 'step-around-drive']"
2402,27,"['backhand', 'drive']"
2402,28,"['forehand', 'serve']"
2402,29,"['backhand', 'drive']"
2402,30,"['forehand', 'step-around-drive']"
2402,31,"['backhand', 'drive']"
2402,32,"['forehand', 'step-around-drive']"
2403,0,"['forehand', 'serve']"
2403,1,"['backhand', 'drive']"
2403,2,"['backhand', 'drive']"
2403,3,"['backhand', 'drive']"
2403,4,"['forehand', 'drive']"
2403,5,"['forehand', 'short-push']"
2403,6,"['forehand', 'drive']"
2403,7,"['backhand', 'control']"
2403,8,"['backhand', 'drive']"
2403,9,"['backhand', 'drive']"
2403,10,"['forehand', 'drive']"
2403,11,"['forehand', 'serve']"
2403,12,"['forehand', 'step-around-drive']"
2403,13,"['forehand', 'serve']"
2403,14,"['backhand', 'drive']"
2403,15,"['backhand', 'drive']"
2404,0,"['forehand', 'drive']"
2404,1,"['backhand', 'drive']"
2404,2,"['backhand', 'drive']"
2404,3,"['forehand', 'drive']"
2404,4,"['forehand', 'serve']"
2404,5,"['backhand', 'drive']"
2404,6,"['forehand', 'step-around-drive']"
2404,7,"['forehand', 'serve']"
2404,8,"['backhand', 'drive']"
2404,9,"['backhand', 'drive']"
2404,10,"['forehand', 'drive']"
2404,11,"['backhand', 'short-push']"
2404,12,"['backhand', 'control']"
2404,13,"['forehand', 'serve']"
2404,14,"['forehand', 'serve']"
2404,15,"['backhand', 'drive']"
2404,16,"['forehand', 'step-around-drive']"
2404,17,"['backhand', 'drive']"
2404,18,"['backhand', 'smash']"
2404,19,"['forehand', 'drive']"
2404,20,"['backhand', 'drive']"
2404,21,"['forehand', 'drive']"
2404,22,"['forehand', 'step-around-drive']"
2404,23,"['forehand', 'serve']"
2404,24,"['forehand', 'step-around-drive']"
2404,25,"['forehand', 'serve']"
2404,26,"['forehand', 'short-push']"
2404,27,"['backhand', 'control']"
2404,28,"['forehand', 'drive']"
2405,0,"['backhand', 'control']"
2405,1,"['forehand', 'long-push']"
2405,2,"['backhand', 'drive']"
2405,3,"['forehand', 'serve']"
2405,4,"['backhand', 'drive']"
2405,5,"['forehand', 'serve']"
2405,6,"['forehand', 'step-around-drive']"
2405,7,"['backhand', 'smash']"
2405,8,"['backhand', 'drive']"
2405,9,"['backhand', 'control']"
2405,10,"['backhand', 'drive']"
2405,11,"['forehand', 'serve']"
2405,12,"['backhand', 'drive']"
2405,13,"['forehand', 'serve']"
2405,14,"['backhand', 'drive']"
2405,15,"['backhand', 'drive']"
2405,16,"['backhand', 'control']"
2405,17,"['backhand', 'drive']"
2405,18,"['forehand', 'serve']"
2405,19,"['forehand', 'step-around-drive']"
2405,20,"['forehand', 'serve']"
2405,21,"['backhand', 'smash']"
2405,22,"['backhand', 'drive']"
2405,23,"['backhand', 'drive']"
2405,24,"['backhand', 'short-push']"
2405,25,"['backhand', 'drive']"
2405,26,"['backhand', 'drive']"
2405,27,"['backhand', 'drive']"
2405,28,"['forehand', 'drive']"
2406,0,"['forehand', 'serve']"
2406,1,"['forehand', 'serve']"
2406,2,"['forehand', 'control']"
2406,3,"['backhand', 'short-push']"
2406,4,"['forehand', 'drive']"
2406,5,"['forehand', 'short-push']"
2406,6,"['forehand', 'serve']"
2406,7,"['backhand', 'drive']"
2406,8,"['backhand', 'smash']"
2406,9,"['forehand', 'step-around-drive']"
2406,10,"['backhand', 'short-push']"
2406,11,"['forehand', 'short-push']"
2406,12,"['backhand', 'control']"
2406,13,"['backhand', 'smash']"
2407,0,"['forehand', 'drive']"
2407,1,"['backhand', 'control']"
2408,0,"['forehand', 'serve']"
2408,1,"['forehand', 'step-around-drive']"
2408,2,"['backhand', 'drive']"
2408,3,"['forehand', 'step-around-drive']"
2408,4,"['forehand', 'serve']"
2408,5,"['backhand', 'drive']"
2408,6,"['forehand', 'drive']"
2408,7,"['backhand', 'drive']"
2408,8,"['forehand', 'step-around-drive']"
2408,9,"['forehand', 'serve']"
2408,10,"['forehand', 'step-around-drive']"
2408,11,"['forehand', 'step-around-drive']"
2408,12,"['forehand', 'step-around-drive']"
2408,13,"['forehand', 'serve']"
2408,14,"['backhand', 'drive']"
2408,15,"['backhand', 'drive']"
2408,16,"['backhand', 'control']"
2408,17,"['forehand', 'serve']"
2408,18,"['forehand', 'step-around-drive']"
2408,19,"['forehand', 'step-around-drive']"
2408,20,"['backhand', 'drive']"
2409,0,"['forehand', 'long-push']"
2409,1,"['backhand', 'control']"
2409,2,"['backhand', 'smash']"
2409,3,"['backhand', 'short-push']"
2409,4,"['backhand', 'smash']"
2409,5,"['backhand', 'control']"
2409,6,"['forehand', 'serve']"
2409,7,"['forehand', 'drive']"
2409,8,"['forehand', 'serve']"
2409,9,"['forehand', 'step-around-drive']"
2409,10,"['forehand', 'serve']"
2409,11,"['forehand', 'step-around-drive']"
2409,12,"['forehand', 'serve']"
2409,13,"['forehand', 'step-around-drive']"
2409,14,"['forehand', 'long-push']"
2409,15,"['forehand', 'drive']"
2409,16,"['forehand', 'serve']"
2409,17,"['forehand', 'short-push']"
2409,18,"['forehand', 'step-around-drive']"
2409,19,"['forehand', 'serve']"
2409,20,"['backhand', 'drive']"
2409,21,"['forehand', 'short-push']"
2409,22,"['forehand', 'control']"
2410,0,"['backhand', 'drive']"
2410,1,"['forehand', 'step-around-drive']"
2410,2,"['forehand', 'control']"
2410,3,"['backhand', 'drive']"
2410,4,"['forehand', 'step-around-drive']"
2410,5,"['forehand', 'serve']"
2410,6,"['forehand', 'step-around-drive']"
2410,7,"['forehand', 'serve']"
2410,8,"['forehand', 'step-around-drive']"
2410,9,"['forehand', 'flip']"
2410,10,"['backhand', 'drive']"
2410,11,"['forehand', 'step-around-drive']"
2410,12,"['forehand', 'serve']"
2410,13,"['forehand', 'step-around-drive']"
2410,14,"['backhand', 'drive']"
2410,15,"['forehand', 'control']"
2410,16,"['backhand', 'drive']"
2410,17,"['backhand', 'drive']"
2410,18,"['forehand', 'serve']"
2410,19,"['forehand', 'step-around-drive']"
2411,0,"['forehand', 'serve']"
2411,1,"['forehand', 'long-push']"
2411,2,"['forehand', 'step-around-drive']"
2411,3,"['forehand', 'serve']"
2411,4,"['forehand', 'drive']"
2411,5,"['backhand', 'smash']"
2411,6,"['forehand', 'control']"
2411,7,"['forehand', 'serve']"
2411,8,"['forehand', 'control']"
2411,9,"['forehand', 'serve']"
2411,10,"['backhand', 'drive']"
2411,11,"['forehand', 'short-push']"
2411,12,"['forehand', 'long-push']"
2411,13,"['forehand', 'drive']"
2411,14,"['forehand', 'drive']"
2411,15,"['forehand', 'serve']"
2411,16,"['forehand', 'step-around-drive']"
2411,17,"['backhand', 'drive']"
2411,18,"['forehand', 'step-around-drive']"
2411,19,"['forehand', 'serve']"
2411,20,"['forehand', 'drive']"
2411,21,"['forehand', 'short-push']"
2411,22,"['backhand', 'drive']"
2412,0,"['forehand', 'serve']"
2412,1,"['forehand', 'step-around-drive']"
2412,2,"['forehand', 'step-around-drive']"
2412,3,"['forehand', 'drive']"
2412,4,"['forehand', 'step-around-drive']"
2412,5,"['forehand', 'long-push']"
2412,6,"['forehand', 'drive']"
2412,7,"['forehand', 'step-around-drive']"
2412,8,"['forehand', 'step-around-drive']"
2412,9,"['forehand', 'step-around-drive']"
2412,10,"['forehand', 'step-around-drive']"
2412,11,"['backhand', 'control']"
2412,12,"['forehand', 'serve']"
2412,13,"['forehand', 'serve']"
2412,14,"['forehand', 'serve']"
2412,15,"['forehand', 'step-around-drive']"
2412,16,"['forehand', 'step-around-drive']"
2412,17,"['forehand', 'step-around-drive']"
2412,18,"['forehand', 'step-around-drive']"
2412,19,"['forehand', 'step-around-drive']"
2412,20,"['forehand', 'drive']"
2412,21,"['forehand', 'control']"
2413,0,"['forehand', 'serve']"
2413,1,"['forehand', 'step-around-drive']"
2413,2,"['forehand', 'serve']"
2413,3,"['forehand', 'drive']"
2413,4,"['backhand', 'drive']"
2413,5,"['backhand', 'drive']"
2413,6,"['backhand', 'drive']"
2413,7,"['forehand', 'serve']"
2413,8,"['backhand', 'drive']"
2413,9,"['forehand', 'step-around-drive']"
2413,10,"['backhand', 'drive']"
2413,11,"['backhand', 'drive']"
2413,12,"['backhand', 'drive']"
2413,13,"['forehand', 'serve']"
2413,14,"['forehand', 'step-around-drive']"
2413,15,"['backhand', 'short-push']"
2413,16,"['backhand', 'drive']"
2413,17,"['forehand', 'serve']"
2413,18,"['forehand', 'step-around-drive']"
2413,19,"['backhand', 'smash']"
2413,20,"['forehand', 'short-push']"
2413,21,"['backhand', 'drive']"
2413,22,"['forehand', 'serve']"
2413,23,"['forehand', 'short-push']"
2413,24,"['forehand', 'step-around-drive']"
2414,0,"['forehand', 'step-around-drive']"
2414,1,"['forehand', 'serve']"
2414,2,"['backhand', 'drive']"
2414,3,"['forehand', 'drive']"
2414,4,"['backhand', 'drive']"
2414,5,"['forehand', 'serve']"
2414,6,"['forehand', 'flip']"
2414,7,"['forehand', 'serve']"
2414,8,"['forehand', 'step-around-drive']"
2414,9,"['forehand', 'serve']"
2414,10,"['forehand', 'step-around-drive']"
2414,11,"['forehand', 'step-around-drive']"
2414,12,"['backhand', 'smash']"
2414,13,"['backhand', 'drive']"
2414,14,"['forehand', 'control']"
2414,15,"['backhand', 'control']"
2415,0,"['forehand', 'serve']"
2415,1,"['backhand', 'drive']"
2415,2,"['forehand', 'drive']"
2415,3,"['forehand', 'serve']"
2415,4,"['forehand', 'step-around-drive']"
2415,5,"['backhand', 'control']"
2415,6,"['forehand', 'drive']"
2415,7,"['forehand', 'serve']"
2415,8,"['forehand', 'step-around-drive']"
2415,9,"['forehand', 'serve']"
2415,10,"['forehand', 'flip']"
2415,11,"['backhand', 'smash']"
2415,12,"['forehand', 'short-push']"
2415,13,"['forehand', 'control']"
2415,14,"['forehand', 'serve']"
2415,15,"['backhand', 'drive']"
2415,16,"['forehand', 'step-around-drive']"
2415,17,"['backhand', 'short-push']"
2415,18,"['backhand', 'drive']"
2415,19,"['forehand', 'step-around-drive']"
2415,20,"['forehand', 'control']"
2415,21,"['forehand', 'step-around-drive']"
2415,22,"['forehand', 'step-around-drive']"
2415,23,"['forehand', 'flip']"
2415,24,"['forehand', 'serve']"
2415,25,"['forehand', 'drive']"
2416,0,"['backhand', 'smash']"
2416,1,"['forehand', 'serve']"
2416,2,"['backhand', 'drive']"
2416,3,"['backhand', 'drive']"
2416,4,"['forehand', 'serve']"
2416,5,"['forehand', 'short-push']"
2416,6,"['backhand', 'drive']"
2416,7,"['backhand', 'drive']"
2416,8,"['forehand', 'long-push']"
2416,9,"['backhand', 'smash']"
2416,10,"['backhand', 'drive']"
2417,0,"['forehand', 'serve']"
2417,1,"['backhand', 'drive']"
2417,2,"['forehand', 'serve']"
2417,3,"['forehand', 'flip']"
2417,4,"['forehand', 'drive']"
2418,0,"['backhand', 'drive']"
2419,0,"['backhand', 'smash']"
2419,1,"['forehand', 'serve']"
2419,2,"['forehand', 'serve']"
2419,3,"['forehand', 'short-push']"
2419,4,"['forehand', 'step-around-drive']"
2419,5,"['forehand', 'short-push']"
2419,6,"['backhand', 'drive']"
2419,7,"['forehand', 'serve']"
2419,8,"['forehand', 'step-around-drive']"
2419,9,"['forehand', 'serve']"
2419,10,"['forehand', 'step-around-drive']"
2419,11,"['forehand', 'step-around-drive']"
2419,12,"['backhand', 'drive']"
2419,13,"['backhand', 'drive']"
2419,14,"['forehand', 'long-push']"
2419,15,"['forehand', 'step-around-drive']"
2419,16,"['forehand', 'step-around-drive']"
2419,17,"['forehand', 'serve']"
2419,18,"['backhand', 'control']"
2420,0,"['backhand', 'control']"
2420,1,"['backhand', 'drive']"
2420,2,"['backhand', 'drive']"
2420,3,"['forehand', 'serve']"
2420,4,"['forehand', 'step-around-drive']"
2420,5,"['backhand', 'drive']"
2420,6,"['backhand', 'drive']"
2420,7,"['forehand', 'serve']"
2420,8,"['backhand', 'drive']"
2420,9,"['forehand', 'step-around-drive']"
2420,10,"['forehand', 'short-push']"
2420,11,"['forehand', 'step-around-drive']"
2420,12,"['forehand', 'step-around-drive']"
2420,13,"['forehand', 'step-around-drive']"
2420,14,"['forehand', 'drive']"
2420,15,"['backhand', 'drive']"
2420,16,"['forehand', 'serve']"
2420,17,"['backhand', 'drive']"
2420,18,"['forehand', 'serve']"
2420,19,"['backhand', 'drive']"
2420,20,"['backhand', 'drive']"
2420,21,"['backhand', 'drive']"
2421,0,"['forehand', 'serve']"
2421,1,"['forehand', 'drive']"
2421,2,"['backhand', 'drive']"
2421,3,"['forehand', 'step-around-drive']"
2421,4,"['backhand', 'drive']"
2421,5,"['forehand', 'serve']"
2421,6,"['forehand', 'step-around-drive']"
2421,7,"['forehand', 'serve']"
2421,8,"['forehand', 'step-around-drive']"
2421,9,"['backhand', 'control']"
2421,10,"['backhand', 'drive']"
2421,11,"['forehand', 'serve']"
2421,12,"['backhand', 'drive']"
2421,13,"['backhand', 'control']"
2421,14,"['backhand', 'control']"
2421,15,"['forehand', 'serve']"
2421,16,"['forehand', 'step-around-drive']"
2421,17,"['forehand', 'short-push']"
2421,18,"['backhand', 'drive']"
2422,0,"['backhand', 'smash']"
2422,1,"['forehand', 'step-around-drive']"
2422,2,"['forehand', 'serve']"
2422,3,"['backhand', 'drive']"
2422,4,"['forehand', 'serve']"
2422,5,"['forehand', 'flip']"
2422,6,"['forehand', 'flip']"
2422,7,"['forehand', 'step-around-drive']"
2422,8,"['forehand', 'serve']"
2422,9,"['backhand', 'control']"
2422,10,"['forehand', 'flip']"
2422,11,"['backhand', 'flip']"
2422,12,"['forehand', 'serve']"
2422,13,"['backhand', 'drive']"
2422,14,"['backhand', 'drive']"
2422,15,"['forehand', 'step-around-drive']"
2422,16,"['forehand', 'step-around-drive']"
2422,17,"['forehand', 'serve']"
2422,18,"['backhand', 'drive']"
2422,19,"['backhand', 'drive']"
2422,20,"['backhand', 'drive']"
2422,21,"['forehand', 'short-push']"
2422,22,"['forehand', 'long-push']"
2423,0,"['forehand', 'serve']"
2423,1,"['backhand', 'drive']"
2423,2,"['backhand', 'drive']"
2423,3,"['forehand', 'step-around-drive']"
2423,4,"['backhand', 'drive']"
2423,5,"['backhand', 'drive']"
2423,6,"['backhand', 'short-push']"
2423,7,"['backhand', 'drive']"
2423,8,"['backhand', 'smash']"
2423,9,"['backhand', 'drive']"
2423,10,"['forehand', 'drive']"
2423,11,"['backhand', 'smash']"
2423,12,"['forehand', 'flip']"
2423,13,"['backhand', 'control']"
2423,14,"['forehand', 'serve']"
2423,15,"['backhand', 'drive']"
2423,16,"['forehand', 'step-around-drive']"
2423,17,"['forehand', 'serve']"
2423,18,"['backhand', 'drive']"
2423,19,"['backhand', 'drive']"
2423,20,"['backhand', 'smash']"
2423,21,"['backhand', 'control']"
2423,22,"['backhand', 'serve']"
2423,23,"['forehand', 'control']"
2423,24,"['backhand', 'serve']"
2423,25,"['backhand', 'drive']"
2424,0,"['forehand', 'short-push']"
2424,1,"['backhand', 'drive']"
2424,2,"['backhand', 'serve']"
2424,3,"['forehand', 'long-push']"
2424,4,"['backhand', 'serve']"
2424,5,"['backhand', 'drive']"
2424,6,"['forehand', 'flip']"
2424,7,"['forehand', 'step-around-drive']"
2424,8,"['backhand', 'serve']"
2424,9,"['forehand', 'long-push']"
2424,10,"['backhand', 'serve']"
2424,11,"['backhand', 'drive']"
2424,12,"['backhand', 'drive']"
2424,13,"['backhand', 'control']"
2424,14,"['forehand', 'flip']"
2425,0,"['forehand', 'flip']"
2425,1,"['backhand', 'drive']"
2425,2,"['forehand', 'control']"
2425,3,"['forehand', 'drive']"
2425,4,"['backhand', 'drive']"
2425,5,"['backhand', 'drive']"
2425,6,"['forehand', 'step-around-drive']"
2425,7,"['forehand', 'step-around-drive']"
2425,8,"['backhand', 'drive']"
2425,9,"['forehand', 'serve']"
2425,10,"['forehand', 'flip']"
2425,11,"['backhand', 'drive']"
2425,12,"['forehand', 'step-around-drive']"
2425,13,"['backhand', 'drive']"
2425,14,"['backhand', 'drive']"
2425,15,"['forehand', 'flip']"
2425,16,"['backhand', 'drive']"
2425,17,"['backhand', 'control']"
2425,18,"['forehand', 'short-push']"
2425,19,"['forehand', 'drive']"
2425,20,"['forehand', 'serve']"
2425,21,"['forehand', 'step-around-drive']"
2425,22,"['backhand', 'drive']"
2425,23,"['forehand', 'step-around-drive']"
2427,0,"['forehand', 'flip']"
2427,1,"['backhand', 'drive']"
2427,2,"['backhand', 'drive']"
2427,3,"['forehand', 'step-around-drive']"
2427,4,"['forehand', 'serve']"
2427,5,"['forehand', 'short-push']"
2427,6,"['backhand', 'control']"
2427,7,"['forehand', 'serve']"
2427,8,"['forehand', 'serve']"
2427,9,"['backhand', 'drive']"
2427,10,"['forehand', 'serve']"
